0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.500735154823494399e+00,-1.017371660386851701e-01,-2.210282483352582136e-02,-8.912730428697501761e-03,-6.338773151420729491e-04,-2.290354493928397836e-03,3.496161983320859650e-04,2.996650687334304931e-03,7.326759731584492168e-03,1.386993768464939505e-02,2.443436103707648244e-02,4.716452569955049273e-02,8.941960722788686033e-02,1.740437235682046613e-01,3.723100077271268571e+00,-6.253907670508543681e+00,-1.061154138197059754e-01,-1.078105395571303700e-02,-1.541819494910683271e-02,-3.841978988527517888e-03,-2.182449911069141938e-03,-4.367272497350819876e-04,-5.687475434695644710e-04,1.333817702826724932e-03,5.266106727726690105e-03,1.255723940857188074e-02,2.296746992792634764e-02,4.365724742344598286e-02,7.785365242874060787e-02,1.415880910687836725e-01,1.050212397431242312e-01,3.525377132010390491e-01,1.436829756638082628e-02,-4.937679267887644732e-03,1.080313566633656292e-03,-1.579733552403231713e-03,-1.051553851678300143e-03,-8.629688700097287377e-04,-7.299722037517950143e-04,1.465027895324039122e-03,4.207453807606180603e-03,1.119302116168460412e-02,2.076634333898461082e-02,3.407927731582017367e-02,5.966785438958533555e-02,9.202484840871391625e-02,1.268730716189885865e-01,1.289547645904514928e-01,2.518949284667155314e-02,1.170772828005091706e-02,5.024635544161087236e-03,-4.256367462817105436e-05,-1.764443184437413780e-03,-1.169555547395921606e-04,2.871626816423238429e-05,-1.442616733945042409e-04,2.911253645856613347e-03,9.976977480457510303e-03,1.677376207520836146e-02,2.451429193884572047e-02,3.937028491069836239e-02,5.608322719080886115e-02,6.746631393662515241e-02,6.474006461863877904e-02,2.250365100363716300e-02,1.089013658303433600e-02,7.234850374877412234e-03,2.982051229858411704e-03,1.033088747937742921e-03,5.132064069469390293e-04,3.488161001216181654e-05,-7.185890878282914611e-04,1.414738123420983523e-03,4.947150217920534034e-03,1.070725354469517950e-02,1.739913019523309581e-02,2.380727278584124015e-02,3.109520975965050088e-02,3.792906034977276686e-02,3.366207478918464141e-02,1.463496305965354509e-02,9.577405825525931241e-03,3.489648974483007017e-03,3.002592916552455134e-03,1.108514053580842134e-03,2.358168016140093498e-04,-9.647169369758617097e-04,-1.473507242131494527e-03,-1.670417740431288435e-04,2.365699272262633632e-03,6.868848861629395751e-03,1.006277200167576824e-02,1.445598570315431014e-02,1.892293941290049131e-02,2.126282376316131900e-02,2.062019245560646127e-02,1.110194956051229788e-02,7.484250482202793771e-03,3.170807749465372020e-03,1.432552383854360754e-03,6.741409680959823325e-04,-3.585797144773153044e-03,-3.077362023988487998e-03,-3.139152731251123978e-03,-6.919685777799495889e-04,1.166920941445763471e-03,4.349254215274885038e-03,6.298880956724011403e-03,8.597627350270638930e-03,1.317220261583900570e-02,1.333237327293273003e-02,1.448579167212437138e-02,7.541912357716889538e-03,5.827846360669305427e-03,1.965842202739168532e-03,1.181998393928992475e-05,4.259662906477026901e-04,-3.465221182435488691e-03,-4.370165132467036112e-03,-4.102194491335384684e-03,-1.108062511605350901e-03,7.180435871207240233e-04,5.087865934519553331e-04,4.095014408774311394e-03,3.261192928980446819e-03,9.280213401483390634e-03,9.200389913872170436e-03,9.007415391133947666e-03,5.906186612708125457e-03,4.949690117850680249e-03,2.397476385126124081e-03,2.512951286733699314e-04,-6.365568945005983022e-04,-3.555254162645846323e-03,-4.037109224231935634e-03,-3.203528196831236397e-03,-2.000687111944429979e-03,-6.522524312807320224e-04,-4.012956323349409996e-05,2.308147563965134118e-03,3.290074685630754031e-03,5.940964191750248459e-03,8.207603329080624677e-03,7.040291023433929013e-03,7.923978922402060907e-03,5.138408541761620499e-03,4.167443876118198665e-03,6.930162116941945838e-04,-1.340974660865918182e-03,-4.792326410857528952e-03,-3.504526160788102879e-03,-2.125010078586045750e-03,-1.591890873940381102e-03,-1.362213023343352564e-03,-6.867089753818467548e-04,3.282384569014280742e-03,5.400856419741401244e-03,6.830025629308177602e-03,8.325306509003770755e-03,8.401152301177314263e-03,1.013490425146339712e-02,5.651831835165862204e-03,3.884157135788372794e-03,9.747957024469446671e-04,-2.101636206232715409e-03,-2.948206663084986748e-03,-1.661357235789112218e-03,-2.153847521668019079e-03,-4.207905518188162150e-04,8.119873546154729622e-04,2.283287858681491960e-03,5.852450765100724456e-03,9.542167035749069340e-03,1.248853422077581855e-02,1.395929695618911177e-02,1.197998812990208953e-02,1.552508920666085222e-02,1.060292268822082308e-02,5.884797959761959782e-03,2.730225177739993049e-03,1.691772154666126068e-04,-1.262690306579666074e-03,-1.501490109139537541e-03,-1.977123482515472791e-03,-3.484433668362726597e-04,7.078741075803339023e-04,4.240569172556121758e-03,1.018482155630043989e-02,1.773433014087666404e-02,2.135548853039343289e-02,2.247815699594530453e-02,2.136941664989589623e-02,2.348836824423167213e-02,1.328842279045943167e-02,7.911464096964204024e-03,1.024093495110222143e-03,3.187115890186662578e-04,-1.335252242456320742e-03,-3.920205742405998180e-05,-3.394780212550341280e-04,7.773847080894945869e-04,3.204687374853286766e-03,8.716603243151641034e-03,1.676789022031878115e-02,2.539281235823533447e-02,3.459731041883070540e-02,3.981369656818173342e-02,3.545053144654282395e-02,2.768444613376274538e-02,1.139445279049895211e-02,3.680510975210710915e-03,2.242989831894099100e-03,-1.866793899927927589e-03,-1.309687426711879073e-03,1.080502719735869106e-03,1.658960933391407690e-03,3.751138780485050936e-03,7.839603714383419283e-03,1.795907291065549846e-02,2.859035744508311300e-02,3.960254584304478270e-02,5.667279295947597745e-02,6.850049498723830010e-02,6.540416179926029916e-02,1.391812676960105764e-02,-4.050960306474936726e-03,-9.586980228715512396e-04,-1.678377366666609395e-03,-8.964681900517205461e-04,-1.563831795272995363e-03,2.406249611331093448e-04,2.276397986470919156e-03,6.056154997806728092e-03,1.152621455790456099e-02,2.196311473888729743e-02,3.580837661645494552e-02,6.082747189860436554e-02,9.311510480124611522e-02,1.264530680569682652e-01,1.273114404146533651e-01,-1.095999840354618254e-01,-1.211372853955042066e-02,-1.952587741121490292e-02,-4.670453772475826985e-03,-1.558224160468530805e-03,-9.081061560356285325e-04,5.182749725455767240e-04,4.188707921779928275e-03,7.059230084928883042e-03,1.368330101151850851e-02,2.539591011032319226e-02,4.533661540994626121e-02,7.658792239555249626e-02,1.391408432329357125e-01,1.062089365761884896e-01,3.533197039184666211e-01
